0.607876 2.06913 2.06913 2 9 1
0.608711 2.07909 2.07909 2 9 1
0.609565 2.08905 2.08905 2 9 1
0.610437 2.09901 2.09901 2 9 1
0.611329 2.10896 2.10896 2 9 1
0.612241 2.11891 2.11891 2 9 1
0.613173 2.12887 2.12887 2 9 1
0.614125 2.13881 2.13881 2 9 1
0.615099 2.14876 2.14876 2 9 1
0.616093 2.15871 2.15871 2 9 1
0.61711 2.16865 2.16865 2 9 1
0.618149 2.17859 2.17859 2 9 1
0.619211 2.18852 2.18852 2 9 1
0.620297 2.19846 2.19846 2 9 1
0.621405 2.20839 2.20839 2 9 1
0.622539 2.21832 2.21832 2 9 1
0.623696 2.22824 2.22824 2 9 1
0.624879 2.23816 2.23816 2 9 1
0.626088 2.24808 2.24808 2 9 1
0.627323 2.258 2.258 2 9 1
0.628584 2.26791 2.26791 2 9 1
0.629873 2.27782 2.27782 2 9 1
0.631189 2.28772 2.28772 2 9 1
0.632534 2.29762 2.29762 2 9 1
0.633907 2.30751 2.30751 2 9 1
0.63531 2.3174 2.3174 2 9 1
0.636742 2.32729 2.32729 2 9 1
0.638205 2.33717 2.33717 2 9 1
0.639699 2.34705 2.34705 2 9 1
0.641225 2.35692 2.35692 2 9 1
0.642783 2.36679 2.36679 2 9 1
0.644373 2.37665 2.37665 2 9 1
0.645997 2.3865 2.3865 2 9 1
0.647654 2.39635 2.39635 2 9 1
0.649346 2.40619 2.40619 2 9 1
0.651073 2.41603 2.41603 2 9 1
0.652836 2.42586 2.42586 2 9 1
0.654635 2.43568 2.43568 2 9 1
0.656471 2.4455 2.4455 2 9 1
0.658345 2.45531 2.45531 2 9 1
0.660256 2.46511 2.46511 2 9 1
0.662206 2.4749 2.4749 2 9 1
0.664196 2.48468 2.48468 2 9 1
0.666226 2.49446 2.49446 2 9 1
0.668296 2.50423 2.50423 2 9 1
0.670407 2.51399 2.51399 2 9 1
0.672561 2.52373 2.52373 2 9 1
0.674756 2.53347 2.53347 2 9 1
0.676995 2.5432 2.5432 2 9 1
0.679278 2.55292 2.55292 2 9 1
0.681604 2.56263 2.56263 2 9 1
0.683976 2.57232 2.57232 2 9 1
0.686394 2.58201 2.58201 2 9 1
0.688857 2.59168 2.59168 2 9 1
0.691367 2.60134 2.60134 2 9 1
0.693925 2.61099 2.61099 2 9 1
0.69653 2.62062 2.62062 2 9 1
0.699184 2.63024 2.63024 2 9 1
0.701887 2.63985 2.63985 2 9 1
0.70464 2.64944 2.64944 2 9 1
0.707443 2.65902 2.65902 2 9 1
0.710296 2.66858 2.66858 2 9 1
0.713201 2.67813 2.67813 2 9 1
0.716158 2.68766 2.68766 2 9 1
0.719167 2.69718 2.69718 2 9 1
0.722229 2.70668 2.70668 2 9 1
0.725344 2.71616 2.71616 2 9 1
0.728512 2.72562 2.72562 2 9 1
0.731735 2.73507 2.73507 2 9 1
0.735012 2.74449 2.74449 2 9 1
0.738345 2.7539 2.7539 2 9 1
0.741733 2.76328 2.76328 2 9 1
0.745176 2.77265 2.77265 2 9 1
0.748676 2.782 2.782 2 9 1
0.752232 2.79132 2.79132 2 9 1
0.755844 2.80062 2.80062 2 9 1
0.759514 2.8099 2.8099 2 9 1
0.763241 2.81916 2.81916 2 9 1
0.767025 2.8284 2.8284 2 9 1
0.770867 2.83761 2.83761 2 9 1
0.774766 2.8468 2.8468 2 9 1
0.778724 2.85596 2.85596 2 9 1
0.78274 2.8651 2.8651 2 9 1
0.786813 2.87421 2.87421 2 9 1
0.790946 2.8833 2.8833 2 9 1
0.795136 2.89236 2.89236 2 9 1
0.799384 2.90139 2.90139 2 9 1
0.803691 2.9104 2.9104 2 9 1
0.808056 2.91938 2.91938 2 9 1
0.812479 2.92833 2.92833 2 9 1
0.81696 2.93725 2.93725 2 9 1
0.821498 2.94615 2.94615 2 9 1
0.826095 2.95501 2.95501 2 9 1
0.830748 2.96385 2.96385 2 9 1
0.835459 2.97265 2.97265 2 9 1
0.840226 2.98143 2.98143 2 9 1
0.84505 2.99017 2.99017 2 9 1
0.84993 2.99889 2.99889 2 9 1
0.854866 3.00757 3.00757 2 9 1
0.859858 3.01623 3.01623 2 9 1
0.864904 3.02485 3.02485 2 9 1
0.870005 3.03344 3.03344 2 9 1
0.87516 3.042 3.042 2 9 1
0.880368 3.05052 3.05052 2 9 1
0.885629 3.05902 3.05902 2 9 1
0.890943 3.06748 3.06748 2 9 1
0.896308 3.07591 3.07591 2 9 1
0.901724 3.08431 3.08431 2 9 1
0.907191 3.09268 3.09268 2 9 1
0.912707 3.10102 3.10102 2 9 1
0.918273 3.10932 3.10932 2 9 1
0.923887 3.11759 3.11759 2 9 1
0.929548 3.12583 3.12583 2 9 1
0.935256 3.13404 3.13404 2 9 1
0.94101 3.14221 3.14221 2 9 1
0.946809 3.15036 3.15036 2 9 1
0.952652 3.15847 3.15847 2 9 1
0.958539 3.16655 3.16655 2 9 1
0.964468 3.1746 3.1746 2 9 1
0.970438 3.18263 3.18263 2 9 1
0.976449 3.19062 3.19062 2 9 1
0.9825 3.19858 3.19858 2 9 1
0.988589 3.20651 3.20651 2 9 1
0.994716 3.21441 3.21441 2 9 1
1.00088 3.22229 3.22229 2 9 1
1.00708 3.23013 3.23013 2 9 1
1.01331 3.23795 3.23795 2 9 1
1.01958 3.24575 3.24575 2 9 1
1.02588 3.25351 3.25351 2 9 1
1.03221 3.26125 3.26125 2 9 1
1.03857 3.26897 3.26897 2 9 1
1.04496 3.27666 3.27666 2 9 1
1.05137 3.28433 3.28433 2 9 1
1.05782 3.29197 3.29197 2 9 1
1.06428 3.2996 3.2996 2 9 1
1.07077 3.3072 3.3072 2 9 1
1.07729 3.31478 3.31478 2 9 1
1.08382 3.32235 3.32235 2 9 1
1.09038 3.32989 3.32989 2 9 1
1.09695 3.33742 3.33742 2 9 1
1.10354 3.34493 3.34493 2 9 1
1.11015 3.35243 3.35243 2 9 1
1.11676 3.35991 3.35991 2 9 1
1.1234 3.36738 3.36738 2 9 1
1.13004 3.37484 3.37484 2 9 1
1.13669 3.38229 3.38229 2 9 1
1.14334 3.38973 3.38973 2 9 1
1.15 3.39716 3.39716 2 9 1
1.15667 3.40459 3.40459 2 9 1
1.16333 3.41201 3.41201 2 9 1
1.17 3.41944 3.41944 2 9 1
1.17666 3.42686 3.42686 2 9 1
1.18331 3.43428 3.43428 2 9 1
1.18996 3.44171 3.44171 2 9 1
1.1966 3.44914 3.44914 2 9 1
1.20322 3.45658 3.45658 2 9 1
1.20982 3.46403 3.46403 2 9 1
1.21641 3.4715 3.4715 2 9 1
1.22297 3.47898 3.47898 2 9 1
1.2295 3.48647 3.48647 2 9 1
1.236 3.49399 3.49399 2 9 1
1.24247 3.50153 3.50153 2 9 1
1.24889 3.5091 3.5091 2 9 1
1.25527 3.5167 3.5167 2 9 1
1.2616 3.52433 3.52433 2 9 1
1.26787 3.53201 3.53201 2 9 1
1.27407 3.53972 3.53972 2 9 1
1.28021 3.54748 3.54748 2 9 1
1.28626 3.5553 3.5553 2 9 1
1.29222 3.56317 3.56317 2 9 1
1.29808 3.5711 3.5711 2 9 1
1.30382 3.5791 3.5791 2 9 1
1.30944 3.58718 3.58718 2 9 1
1.31492 3.59533 3.59533 2 9 1
1.32023 3.60357 3.60357 2 9 1
1.32537 3.6119 3.6119 2 9 1
1.3303 3.62033 3.62033 2 9 1
1.33501 3.62887 3.62887 2 9 1
1.33945 3.63751 3.63751 2 9 1
1.34361 3.64628 3.64628 2 9 1
1.34743 3.65516 3.65516 2 9 1
1.35087 3.66416 3.66416 2 9 1
1.35389 3.67327 3.67327 2 9 1
1.35643 3.68249 3.68249 2 9 1
1.35843 3.69181 3.69181 2 9 1
1.35984 3.70119 3.70119 2 9 1
1.36059 3.71061 3.71061 2 9 1
1.36063 3.72003 3.72003 2 9 1
1.35992 3.72939 3.72939 2 9 1
1.35844 3.73864 3.73864 2 9 1
1.35618 3.74772 3.74772 2 9 1
1.35316 3.75657 3.75657 2 9 1
1.34942 3.76515 3.76515 2 9 1
1.34502 3.77342 3.77342 2 9 1
1.34 3.78137 3.78137 2 9 1
1.33444 3.78898 3.78898 2 9 1
1.3284 3.79625 3.79625 2 9 1
1.32194 3.80319 3.80319 2 9 1
1.31512 3.80981 3.80981 2 9 1
1.30798 3.81614 3.81614 2 9 1
1.30056 3.82218 3.82218 2 9 1
1.2929 3.82795 3.82795 2 9 1
1.28504 3.83348 3.83348 2 9 1
1.27699 3.83878 3.83878 2 9 1
1.26879 3.84387 3.84387 2 9 1
1.26044 3.84876 3.84876 2 9 1
1.25197 3.85346 3.85346 2 9 1
1.24339 3.858 3.858 2 9 1
1.23471 3.86237 3.86237 2 9 1
1.22594 3.8666 3.8666 2 9 1
1.21709 3.87068 3.87068 2 9 1
1.20817 3.87464 3.87464 2 9 1
1.19919 3.87847 3.87847 2 9 1
1.19015 3.88219 3.88219 2 9 1
1.18105 3.88581 3.88581 2 9 1
1.17191 3.88932 3.88932 2 9 1
1.16272 3.89274 3.89274 2 9 1
1.15349 3.89606 3.89606 2 9 1
1.14422 3.8993 3.8993 2 9 1
1.13492 3.90246 3.90246 2 9 1
1.12559 3.90555 3.90555 2 9 1
1.11623 3.90856 3.90856 2 9 1
1.10684 3.9115 3.9115 2 9 1
1.09742 3.91438 3.91438 2 9 1
1.08798 3.91719 3.91719 2 9 1
1.07852 3.91994 3.91994 2 9 1
1.06904 3.92264 3.92264 2 9 1
1.05954 3.92528 3.92528 2 9 1
1.05002 3.92787 3.92787 2 9 1
1.04048 3.93041 3.93041 2 9 1
1.03092 3.9329 3.9329 2 9 1
1.02135 3.93534 3.93534 2 9 1
1.01177 3.93774 3.93774 2 9 1
1.00217 3.9401 3.9401 2 9 1
0.992561 3.94242 3.94242 2 9 1
0.982938 3.9447 3.9447 2 9 1
0.973303 3.94694 3.94694 2 9 1
0.963657 3.94914 3.94914 2 9 1
0.954001 3.95131 3.95131 2 9 1
0.944335 3.95344 3.95344 2 9 1
0.93466 3.95554 3.95554 2 9 1
0.924975 3.95761 3.95761 2 9 1
0.915282 3.95964 3.95964 2 9 1
0.90558 3.96165 3.96165 2 9 1
0.895871 3.96363 3.96363 2 9 1
0.886154 3.96558 3.96558 2 9 1
0.876429 3.9675 3.9675 2 9 1
0.866698 3.9694 3.9694 2 9 1
0.856961 3.97127 3.97127 2 9 1
0.847216 3.97312 3.97312 2 9 1
0.837466 3.97494 3.97494 2 9 1
0.82771 3.97674 3.97674 2 9 1
0.817948 3.97851 3.97851 2 9 1
0.808181 3.98027 3.98027 2 9 1
0.798409 3.982 3.982 2 9 1
0.788631 3.98371 3.98371 2 9 1
0.778849 3.9854 3.9854 2 9 1
0.769062 3.98707 3.98707 2 9 1
0.75927 3.98872 3.98872 2 9 1
0.749474 3.99035 3.99035 2 9 1
0.739674 3.99196 3.99196 2 9 1
0.72987 3.99356 3.99356 2 9 1
0.720062 3.99513 3.99513 2 9 1
0.71025 3.99669 3.99669 2 9 1
0.700435 3.99824 3.99824 2 9 1
0.690616 3.99976 3.99976 2 9 1
0.680793 4.00127 4.00127 2 9 1
0.670968 4.00277 4.00277 2 9 1
0.661139 4.00425 4.00425 2 9 1
0.651307 4.00571 4.00571 2 9 1
0.641471 4.00716 4.00716 2 9 1
0.631633 4.0086 4.0086 2 9 1
0.621792 4.01002 4.01002 2 9 1
0.611949 4.01143 4.01143 2 9 1
0.602102 4.01282 4.01282 2 9 1
0.592253 4.0142 4.0142 2 9 1
0.582402 4.01557 4.01557 2 9 1
0.572547 4.01693 4.01693 2 9 1
0.562691 4.01827 4.01827 2 9 1
0.552832 4.0196 4.0196 2 9 1
0.542971 4.02092 4.02092 2 9 1
0.533108 4.02223 4.02223 2 9 1
0.523242 4.02352 4.02352 2 9 1
0.513375 4.02481 4.02481 2 9 1
0.503505 4.02608 4.02608 2 9 1
0.493634 4.02734 4.02734 2 9 1
0.48376 4.02859 4.02859 2 9 1
0.473885 4.02983 4.02983 2 9 1
0.464008 4.03107 4.03107 2 9 1
0.454129 4.03229 4.03229 2 9 1
0.444248 4.0335 4.0335 2 9 1
0.434365 4.0347 4.0347 2 9 1
0.424481 4.03589 4.03589 2 9 1
0.414595 4.03707 4.03707 2 9 1
0.404708 4.03825 4.03825 2 9 1
0.394819 4.03941 4.03941 2 9 1
0.384928 4.04056 4.04056 2 9 1
0.375036 4.04171 4.04171 2 9 1
0.365143 4.04285 4.04285 2 9 1
0.355248 4.04398 4.04398 2 9 1
0.345352 4.0451 4.0451 2 9 1
0.335454 4.04621 4.04621 2 9 1
0.325555 4.04731 4.04731 2 9 1
0.315655 4.04841 4.04841 2 9 1
0.305753 4.0495 4.0495 2 9 1
0.295851 4.05058 4.05058 2 9 1
0.285947 4.05165 4.05165 2 9 1
0.276042 4.05272 4.05272 2 9 1
0.266135 4.05377 4.05377 2 9 1
0.256228 4.05483 4.05483 2 9 1
0.246319 4.05587 4.05587 2 9 1
0.236409 4.05691 4.05691 2 9 1
0.226498 4.05793 4.05793 2 9 1
0.216587 4.05896 4.05896 2 9 1
0.206674 4.05997 4.05997 2 9 1
0.19676 4.06098 4.06098 2 9 1
0.186845 4.06198 4.06198 2 9 1
0.176929 4.06298 4.06298 2 9 1
0.167012 4.06397 4.06397 2 9 1
0.157094 4.06495 4.06495 2 9 1
0.147175 4.06593 4.06593 2 9 1
0.137256 4.0669 4.0669 2 9 1
0.127335 4.06787 4.06787 2 9 1
0.117414 4.06882 4.06882 2 9 1
0.107492 4.06978 4.06978 2 9 1
0.0975685 4.07072 4.07072 2 9 1
0.0876446 4.07166 4.07166 2 9 1
0.0777199 4.0726 4.0726 2 9 1
0.0677943 4.07353 4.07353 2 9 1
0.057868 4.07445 4.07445 2 9 1
0.0479409 4.07537 4.07537 2 9 1
0.0380131 4.07629 4.07629 2 9 1
0.0280845 4.07719 4.07719 2 9 1
0.0181551 4.0781 4.0781 2 9 1
0.00822509 4.079 4.079 2 9 1
-0.00170567 4.07989 4.07989 2 9 1
